date,month,project_name,project_size,team_name,developer_name,developer_count,repository_name,commits,pull_requests,merge_conflicts,issues_resolved,bugs_reported,lines_added,lines_deleted
2026-03-06,2026-03,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,12,4,1,2,0,1883,1122
2026-03-06,2026-03,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,8,5,1,7,0,895,233
2026-03-06,2026-03,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,14,7,2,11,1,1340,275
2026-03-06,2026-03,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,13,8,0,4,3,1743,530
2026-03-06,2026-03,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,22,5,0,10,3,1326,892
2026-03-07,2026-03,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-payment,11,8,0,6,2,1266,453
2026-03-07,2026-03,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,13,5,1,7,0,2290,697
2026-03-07,2026-03,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,9,4,1,3,2,958,694
2026-03-08,2026-03,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,7,4,1,3,0,1121,297
2026-03-08,2026-03,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,10,3,0,2,1,1889,861
2026-03-09,2026-03,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,12,5,1,3,2,1744,1090
2026-03-09,2026-03,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-integration,14,9,5,8,4,1072,450
2026-03-10,2026-03,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,22,8,0,8,3,3256,1682
2026-03-10,2026-03,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,9,2,0,2,3,1656,1010
2026-03-10,2026-03,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,4,4,2,1,0,758,462
2026-03-10,2026-03,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,5,2,0,1,0,736,258
2026-03-10,2026-03,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,14,6,0,4,1,2088,836
2026-03-10,2026-03,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,12,5,1,8,0,914,416
2026-03-11,2026-03,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,15,5,0,2,2,2413,1008
2026-03-11,2026-03,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,6,3,1,4,2,733,420
2026-03-11,2026-03,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,7,5,3,6,0,1402,339
2026-03-11,2026-03,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,13,4,0,9,3,1111,529
2026-03-11,2026-03,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,18,6,1,10,0,1490,583
2026-03-12,2026-03,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,19,5,1,6,3,1173,587
2026-03-12,2026-03,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,15,7,1,1,0,1258,581
2026-03-13,2026-03,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,9,4,0,6,3,1309,466
2026-03-13,2026-03,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,16,6,1,7,1,2073,1355
2026-03-14,2026-03,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,18,7,1,6,2,2357,1178
2026-03-14,2026-03,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,7,5,1,2,4,1274,301
2026-03-14,2026-03,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,15,3,3,6,6,2674,1801
2026-03-14,2026-03,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,9,5,2,4,1,780,157
2026-03-14,2026-03,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,12,4,0,4,0,1395,695
2026-03-14,2026-03,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,15,7,0,9,2,2342,627
2026-03-14,2026-03,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-api,2,2,0,3,1,325,109
2026-03-14,2026-03,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,15,1,0,7,3,2024,926
2026-03-15,2026-03,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,5,3,3,4,1,946,244
2026-03-15,2026-03,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,11,4,0,8,2,1113,856
2026-03-15,2026-03,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,3,3,1,2,2,206,68
2026-03-15,2026-03,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,6,5,0,10,1,650,337
2026-03-15,2026-03,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,6,3,1,3,3,1295,472
2026-03-16,2026-03,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,19,6,1,10,2,1448,337
2026-03-16,2026-03,FinSight,Large,Backend,Hana Permata,20,finsight-api,11,9,2,2,3,1245,806
2026-03-16,2026-03,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,9,3,1,5,0,998,499
2026-03-16,2026-03,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,8,5,0,3,1,1148,724
2026-03-16,2026-03,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,10,4,1,2,2,1635,889
2026-03-16,2026-03,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,12,7,1,2,2,967,505
2026-03-16,2026-03,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,9,3,1,4,2,985,205
2026-03-17,2026-03,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,17,3,0,6,2,1617,814
2026-03-17,2026-03,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,7,5,2,5,2,1177,262
2026-03-17,2026-03,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,10,4,2,7,1,1576,1076
2026-03-18,2026-03,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,10,1,0,1,1,816,224
2026-03-18,2026-03,LogisticsOS,Large,DevOps,Arif Lestari,26,logisticsos-infra,9,5,2,6,1,2023,621
2026-03-18,2026-03,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,9,3,1,4,0,990,165
2026-03-19,2026-03,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,12,7,0,7,1,500,107
2026-03-19,2026-03,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,21,4,1,9,2,2232,655
2026-03-19,2026-03,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,14,5,0,5,3,1661,757
2026-03-19,2026-03,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,2,1,0,1,1,191,90
2026-03-19,2026-03,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-integration,13,4,1,2,1,1399,946
2026-03-19,2026-03,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,12,4,1,4,3,2040,760
2026-03-19,2026-03,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,5,4,1,3,0,822,360
2026-03-19,2026-03,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,10,4,4,5,0,936,491
2026-03-19,2026-03,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,8,4,1,4,1,1163,733
2026-03-20,2026-03,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,13,3,0,9,2,1694,483
2026-03-20,2026-03,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,8,3,0,2,4,1006,266
2026-03-20,2026-03,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,19,4,1,9,6,3035,1607
2026-03-21,2026-03,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,13,4,3,5,0,1713,864
2026-03-21,2026-03,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-api,11,5,1,6,2,1665,1131
2026-03-22,2026-03,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,14,9,2,4,1,1977,1148
2026-03-22,2026-03,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,6,3,1,5,0,820,336
2026-03-22,2026-03,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,11,3,0,6,1,1557,437
2026-03-23,2026-03,CommerceCore,Large,Backend,Arif Saputra,18,commercecore-payment,15,6,2,7,3,2490,1625
2026-03-23,2026-03,FinSight,Large,Backend,Raka Lestari,20,finsight-risk-engine,7,2,2,3,1,1046,448
2026-03-23,2026-03,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,9,3,0,6,4,1334,786
2026-03-23,2026-03,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,14,4,1,5,4,1554,491
2026-03-23,2026-03,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,22,10,3,10,3,3301,1922
2026-03-23,2026-03,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,16,8,1,4,3,1515,814
2026-03-23,2026-03,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,7,4,1,5,0,633,204
2026-03-24,2026-03,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,11,10,2,7,0,807,360
2026-03-25,2026-03,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,18,5,1,2,2,1395,442
2026-03-26,2026-03,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-api,15,7,2,3,5,1165,459
2026-03-26,2026-03,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-integration,7,6,3,3,1,596,178
2026-03-26,2026-03,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,8,3,1,7,1,850,497
2026-03-27,2026-03,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,13,4,1,2,2,1443,423
2026-03-27,2026-03,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,9,4,3,3,0,697,284
2026-03-27,2026-03,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,6,4,1,7,1,1237,486
2026-03-28,2026-03,CommerceCore,Large,Mobile,Ayu Ramadhan,18,commercecore-mobile,9,4,1,5,0,950,595
2026-03-28,2026-03,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,5,1,0,3,0,492,188
2026-03-28,2026-03,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,5,4,2,2,1,804,324
2026-03-29,2026-03,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,12,7,0,8,1,2225,921
2026-03-29,2026-03,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,15,1,0,6,3,1500,668
2026-03-29,2026-03,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-routing,10,5,2,4,2,1692,971
2026-03-29,2026-03,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,12,4,0,6,2,1393,336
2026-03-30,2026-03,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,10,3,1,3,3,2044,845
2026-03-30,2026-03,LogisticsOS,Large,Backend,Laras Hartono,26,logisticsos-routing,10,6,2,5,0,1121,542
2026-03-31,2026-03,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,15,6,1,6,0,1511,1075
2026-03-31,2026-03,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,8,5,1,5,2,842,369
2026-03-31,2026-03,FinSight,Large,Backend,Hana Mahendra,20,finsight-risk-engine,15,5,2,8,2,3065,1843
2026-03-31,2026-03,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,5,2,0,3,3,622,201
2026-03-31,2026-03,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,6,3,0,2,1,1280,424
2026-03-31,2026-03,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,5,3,1,6,1,813,286
2026-04-01,2026-04,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,4,1,0,3,1,617,301
2026-04-01,2026-04,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,12,4,1,0,2,2184,622
2026-04-01,2026-04,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,9,5,1,0,0,968,434
2026-04-01,2026-04,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,14,4,0,8,2,2090,589
2026-04-01,2026-04,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,4,2,0,1,1,591,477
2026-04-01,2026-04,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,11,3,1,3,7,1712,518
2026-04-01,2026-04,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,11,5,1,4,0,1769,671
2026-04-02,2026-04,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,7,4,0,4,3,1064,532
2026-04-03,2026-04,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,20,4,0,3,2,1590,571
2026-04-03,2026-04,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,3,1,1,2,1,465,218
2026-04-03,2026-04,FinSight,Large,Backend,Ilham Mahendra,20,finsight-risk-engine,7,5,1,2,1,1055,382
2026-04-03,2026-04,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,8,1,0,1,1,797,219
2026-04-03,2026-04,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,11,5,1,6,2,865,396
2026-04-03,2026-04,LogisticsOS,Large,DevOps,Bima Saputra,26,logisticsos-infra,9,3,2,3,1,1234,280
2026-04-04,2026-04,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,17,7,0,12,2,1136,365
2026-04-04,2026-04,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,14,3,1,5,5,1591,487
2026-04-04,2026-04,LogisticsOS,Large,Backend,Laras Hartono,26,logisticsos-api,5,3,0,5,0,463,200
2026-04-04,2026-04,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,8,3,1,3,1,1528,638
2026-04-04,2026-04,LogisticsOS,Large,DevOps,Arif Lestari,26,logisticsos-infra,9,0,0,5,2,1579,643
2026-04-04,2026-04,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,5,1,0,2,0,764,293
2026-04-04,2026-04,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,8,4,2,5,2,629,252
2026-04-05,2026-04,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,20,8,0,2,0,1747,966
2026-04-05,2026-04,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,13,5,0,8,1,866,532
2026-04-05,2026-04,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,7,9,2,9,2,531,273
2026-04-05,2026-04,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,11,4,2,2,2,1259,741
2026-04-05,2026-04,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-api,12,3,2,5,3,2650,1269
2026-04-05,2026-04,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,15,4,1,3,0,2117,1214
2026-04-05,2026-04,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,6,5,1,6,0,619,306
2026-04-05,2026-04,LogisticsOS,Large,Backend,Eka Ramadhan,26,logisticsos-routing,9,5,1,3,4,568,199
2026-04-06,2026-04,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,18,11,4,5,2,1076,288
2026-04-06,2026-04,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,6,3,0,3,0,1159,664
2026-04-06,2026-04,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,11,5,0,0,3,1849,963
2026-04-06,2026-04,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,9,4,2,6,1,1935,745
2026-04-06,2026-04,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,11,4,0,5,0,912,385
2026-04-07,2026-04,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,12,7,3,3,0,1331,554
2026-04-07,2026-04,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,5,2,1,1,0,896,273
2026-04-07,2026-04,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,13,5,2,4,2,1801,562
2026-04-08,2026-04,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,21,7,0,10,3,2021,874
2026-04-08,2026-04,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,8,1,1,2,3,1118,758
2026-04-08,2026-04,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,6,3,2,1,3,1141,313
2026-04-09,2026-04,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,8,4,1,5,2,1024,269
2026-04-09,2026-04,LogisticsOS,Large,Mobile,Nadia Permata,26,logisticsos-driver,7,3,1,5,1,1320,587
2026-04-09,2026-04,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,10,2,0,6,2,1333,359
2026-04-10,2026-04,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,12,5,1,3,1,1022,480
2026-04-10,2026-04,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,9,5,1,5,0,826,293
2026-04-10,2026-04,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,10,5,1,4,2,1894,511
2026-04-11,2026-04,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-api,16,5,2,7,2,2190,961
2026-04-11,2026-04,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,7,1,1,1,4,1340,462
2026-04-11,2026-04,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-routing,7,3,0,2,0,1360,692
2026-04-11,2026-04,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,14,7,1,5,3,926,308
2026-04-12,2026-04,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,11,3,0,5,2,530,212
2026-04-12,2026-04,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,7,4,1,2,2,816,190
2026-04-12,2026-04,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,14,6,1,7,3,2117,1063
2026-04-12,2026-04,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,11,6,2,5,1,1489,810
2026-04-13,2026-04,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,14,5,0,9,1,1452,581
2026-04-13,2026-04,FinSight,Large,Backend,Bagas Nugraha,20,finsight-risk-engine,5,6,1,4,2,682,433
2026-04-13,2026-04,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,8,3,0,3,2,836,443
2026-04-13,2026-04,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,12,4,0,0,3,2201,1387
2026-04-13,2026-04,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,9,6,0,2,2,1027,329
2026-04-13,2026-04,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,5,3,0,4,2,840,246
2026-04-14,2026-04,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-api,8,4,1,5,3,1216,554
2026-04-14,2026-04,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,16,6,2,5,1,1652,673
2026-04-15,2026-04,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,17,6,0,1,3,786,354
2026-04-15,2026-04,FinSight,Large,Backend,Hana Permata,20,finsight-risk-engine,5,3,1,3,0,934,346
2026-04-15,2026-04,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,3,1,1,1,0,461,132
2026-04-15,2026-04,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,10,4,3,6,0,1424,893
2026-04-15,2026-04,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,10,6,2,5,0,892,369
2026-04-16,2026-04,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,6,3,0,3,2,864,438
2026-04-16,2026-04,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,10,6,2,4,0,1115,639
2026-04-16,2026-04,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,8,3,1,3,3,1182,658
2026-04-17,2026-04,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,8,2,0,3,0,1030,455
2026-04-17,2026-04,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,11,3,0,6,0,1882,547
2026-04-17,2026-04,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,9,5,1,1,1,1057,550
2026-04-17,2026-04,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,13,4,2,2,2,1224,304
2026-04-17,2026-04,LogisticsOS,Large,Data,Bima Kusuma,26,logisticsos-forecasting,7,3,1,3,3,679,251
2026-04-18,2026-04,CommerceCore,Large,Backend,Arif Saputra,18,commercecore-payment,10,2,0,7,0,1349,686
2026-04-18,2026-04,FinSight,Large,Backend,Hana Mahendra,20,finsight-api,4,2,0,3,0,543,250
2026-04-18,2026-04,FinSight,Large,Backend,Raka Lestari,20,finsight-risk-engine,3,1,0,2,0,564,296
2026-04-18,2026-04,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,3,2,0,2,1,236,113
2026-04-18,2026-04,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,14,4,2,6,1,1527,1037
2026-04-18,2026-04,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,7,2,1,2,1,783,312
2026-04-18,2026-04,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,7,4,1,3,1,997,653
2026-04-19,2026-04,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,10,5,3,4,2,1615,576
2026-04-19,2026-04,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,12,6,1,4,3,916,619
2026-04-19,2026-04,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,9,4,3,4,2,1899,853
2026-04-19,2026-04,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,9,4,1,4,3,1194,750
2026-04-20,2026-04,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,7,2,0,2,1,731,515
2026-04-20,2026-04,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,11,6,0,7,1,936,568
2026-04-21,2026-04,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-payment,17,6,2,4,3,2495,899
2026-04-21,2026-04,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,10,4,1,4,2,674,206
2026-04-21,2026-04,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,13,6,0,8,2,2553,453
2026-04-21,2026-04,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,17,11,1,6,3,2157,1127
2026-04-21,2026-04,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-api,8,3,1,5,2,391,195
2026-04-21,2026-04,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,7,3,2,2,1,943,638
2026-04-21,2026-04,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,8,3,0,3,2,758,325
2026-04-21,2026-04,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,10,3,0,6,1,921,248
2026-04-22,2026-04,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,6,4,1,3,0,936,413
2026-04-22,2026-04,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,8,4,1,1,1,984,558
2026-04-22,2026-04,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,9,2,1,2,1,444,235
2026-04-23,2026-04,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-integration,15,7,4,7,1,2217,1303
2026-04-23,2026-04,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,9,4,3,2,0,1852,760
2026-04-24,2026-04,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,7,3,1,6,0,920,535
2026-04-24,2026-04,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,7,2,2,3,1,699,177
2026-04-24,2026-04,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,9,4,1,0,2,1617,561
2026-04-25,2026-04,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,18,7,1,3,5,1440,685
2026-04-25,2026-04,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-api,12,5,0,7,2,2083,1285
2026-04-25,2026-04,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,8,3,0,4,0,696,355
2026-04-25,2026-04,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,10,1,0,6,2,682,153
2026-04-26,2026-04,CommerceCore,Large,Mobile,Ayu Ramadhan,18,commercecore-mobile,9,4,1,7,1,888,359
2026-04-26,2026-04,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,10,2,2,6,3,1447,464
2026-04-26,2026-04,FinSight,Large,DevOps,Rani Lestari,20,finsight-platform,11,3,0,5,3,1905,648
2026-04-26,2026-04,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,4,3,0,4,1,365,103
2026-04-28,2026-04,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,16,2,0,3,0,436,208
2026-04-28,2026-04,CommerceCore,Large,Backend,Made Lestari,18,commercecore-api,12,7,2,5,1,1528,462
2026-04-28,2026-04,HealthTrack,Large,Data,Ilham Wijaya,22,healthtrack-models,8,4,1,4,0,1169,795
2026-04-28,2026-04,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,9,4,1,3,0,1532,444
2026-04-28,2026-04,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,12,3,0,4,1,1535,423
2026-04-28,2026-04,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,13,4,0,2,2,1967,772
2026-04-29,2026-04,CommerceCore,Large,Data,Putri Wijaya,18,commercecore-warehouse,13,6,0,4,3,1581,779
2026-04-29,2026-04,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,10,4,1,4,1,1516,444
2026-04-29,2026-04,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,5,2,1,4,0,1082,598
2026-04-29,2026-04,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,8,5,1,6,2,1708,594
2026-04-30,2026-04,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,10,4,2,5,2,500,280
